optimizer,cpu,memory,time,epochs,predictions,dataset,loss,accuracy
nadam,22.0242,16.3824,22.749,10,217,15,0.24068,0.7509
sgd,17.7019,17.7239,24.1852,15,174,16,0.19564,0.7995
rmsprop,12.5741,17.8112,23.5879,12,130,16,0.19373,0.79701
adagrad,21.8369,15.1239,20.9777,11,217,14,0.29792,0.70524
adam,12.7152,17.1475,23.5435,9,130,16,0.19171,0.79008
adamax,22.1944,16.1518,22.6629,12,217,15,0.24245,0.75185
ftrl,43.2869,17.5741,23.8422,13,435,16,0.194,0.79159
nadam,21.656,16.4115,22.6189,8,217,15,0.24495,0.75478
sgd,17.6406,17.463,23.9723,10,174,16,0.20096,0.80809
rmsprop,13.2926,17.7681,24.2359,8,130,16,0.19694,0.79023
adagrad,21.2659,15.8394,21.1637,16,217,14,0.3072,0.69126
adam,12.8379,17.2909,23.7007,10,130,16,0.19782,0.80435
adamax,22.0477,16.5256,22.6593,10,217,15,0.25222,0.74191
ftrl,43.5937,17.2885,23.7501,11,435,16,0.20169,0.79393
nadam,22.1348,16.3501,22.1323,9,217,15,0.25116,0.75895
sgd,17.7262,17.2109,24.3584,14,174,16,0.20233,0.80338
rmsprop,12.9935,17.5792,23.8327,13,130,16,0.19272,0.80564
adagrad,21.8286,14.9208,20.7555,12,217,14,0.29092,0.70408
adam,12.6858,17.529,23.9171,11,130,16,0.20161,0.79622
adamax,21.826,16.903,22.0669,9,217,15,0.2434,0.7584
ftrl,43.2563,17.9807,23.905,15,435,16,0.19327,0.80125
nadam,21.6634,16.704,22.3739,9,217,15,0.24271,0.7471
sgd,17.8601,17.3403,23.9467,10,174,16,0.20475,0.8094
rmsprop,12.8655,17.1117,23.9384,12,130,16,0.19948,0.79353
adagrad,22.0866,15.7615,20.7359,14,217,14,0.29124,0.69466
adam,13.389,17.8745,23.5909,13,130,16,0.20747,0.79476
adamax,21.7406,16.3086,22.4274,10,217,15,0.2591,0.74876
ftrl,43.5029,17.1143,23.8951,10,435,16,0.19354,0.79158
nadam,22.1611,16.3042,22.4636,9,217,15,0.25551,0.74114
sgd,17.104,17.8951,24.1626,12,174,16,0.20534,0.80257
rmsprop,12.8082,17.3207,23.9096,14,130,16,0.20676,0.79067
adagrad,22.1311,14.9948,20.8094,15,217,14,0.30319,0.70927
adam,12.5854,17.8298,24.055,12,130,16,0.19299,0.79211
adamax,22.1632,16.8487,22.323,14,217,15,0.25282,0.75908
ftrl,43.2536,17.4446,24.2869,16,435,16,0.20591,0.80517
nadam,21.5493,16.5274,22.2294,9,217,15,0.24141,0.75292
sgd,17.1164,17.6657,24.4884,15,174,16,0.20644,0.8047
rmsprop,12.5059,17.8724,23.774,12,130,16,0.20483,0.79157
adagrad,22.0314,15.0376,20.5909,16,217,14,0.29333,0.7074
adam,12.8368,17.9526,23.9649,13,130,16,0.19519,0.80939
adamax,21.2916,16.705,22.2498,12,217,15,0.24662,0.75663
ftrl,43.9078,17.5869,23.6712,15,435,16,0.19633,0.79616
nadam,22.0088,16.0465,22.0934,9,217,15,0.25681,0.74023
sgd,17.3913,17.5904,23.5519,8,174,16,0.20594,0.80022
rmsprop,12.9234,17.2188,24.3039,10,130,16,0.19395,0.8082
adagrad,21.5264,15.3294,21.3152,14,217,14,0.29358,0.70877
adam,13.4134,18.0525,23.8516,11,130,16,0.20281,0.8058
adamax,22.1814,16.9683,22.7375,8,217,15,0.24412,0.74097
ftrl,43.1541,17.3351,24.4997,11,435,16,0.20794,0.80438
nadam,21.6244,16.9105,22.2195,14,217,15,0.25812,0.74315
sgd,17.5112,17.1243,24.4537,15,174,16,0.19757,0.79143
rmsprop,13.4529,17.2183,24.0864,14,130,16,0.19672,0.80064
adagrad,21.6975,15.4647,20.9359,12,217,14,0.29119,0.69613
adam,13.1463,17.5393,23.956,10,130,16,0.19718,0.79066
adamax,21.6774,16.7474,22.3068,11,217,15,0.25983,0.75278
ftrl,43.8929,17.16,24.1761,11,435,16,0.19301,0.80115
nadam,22.1935,16.2047,22.164,8,217,15,0.24137,0.75878
sgd,17.7509,17.7588,23.5393,14,174,16,0.19854,0.8003
rmsprop,12.907,17.9818,24.233,9,130,16,0.20766,0.79544
adagrad,22.0936,15.8957,20.8415,12,217,14,0.30135,0.70996
adam,13.3118,17.994,24.0286,9,130,16,0.19472,0.79935
adamax,21.534,16.6631,22.1871,11,217,15,0.24054,0.74814
ftrl,43.7696,17.3746,24.1252,10,435,16,0.20766,0.7905
nadam,21.6571,16.3488,22.7358,12,217,15,0.25412,0.75039
sgd,17.2187,18.0144,23.5794,13,174,16,0.20455,0.79825
rmsprop,13.1644,17.2934,23.5139,15,130,16,0.19242,0.80592
adagrad,22.1956,15.1622,20.9573,16,217,14,0.30863,0.69052
adam,13.3572,17.8707,24.4198,15,130,16,0.1991,0.80218
adamax,21.7029,16.197,22.8171,16,217,15,0.2444,0.74111
ftrl,43.0613,18.0973,24.3882,11,435,16,0.20279,0.79784
nadam,21.3879,16.8385,22.1731,8,217,15,0.25436,0.74388
sgd,17.7211,17.9884,23.5308,12,174,16,0.20748,0.79397
rmsprop,12.5996,17.7516,24.1733,15,130,16,0.19684,0.79531
adagrad,21.4327,15.5363,20.6575,12,217,14,0.30052,0.69204
adam,12.9753,17.191,23.9731,12,130,16,0.19364,0.79529
adamax,21.6164,16.6564,22.1599,11,217,15,0.25932,0.74504
ftrl,43.8074,17.5243,24.3553,15,435,16,0.19963,0.79622
nadam,21.7252,16.0832,22.8259,10,217,15,0.24318,0.75666
sgd,17.6349,18.0541,24.2794,11,174,16,0.19821,0.79155
rmsprop,13.1757,17.6301,23.8253,13,130,16,0.19651,0.79811
adagrad,21.5951,15.4489,21.2466,10,217,14,0.30772,0.70171
adam,12.7445,17.3807,24.4977,16,130,16,0.19765,0.79769
adamax,21.473,16.4459,22.1111,8,217,15,0.243,0.75606
ftrl,43.1845,17.5976,24.2837,12,435,16,0.19872,0.79619
nadam,21.6671,16.2838,22.0908,15,217,15,0.24225,0.74597
sgd,16.9837,18.0212,24.4547,10,174,16,0.19998,0.80655
rmsprop,12.8102,17.1708,23.5164,12,130,16,0.20564,0.79545
adagrad,21.6962,14.9383,20.6825,15,217,14,0.29963,0.70448
adam,12.9253,17.805,24.4266,8,130,16,0.19307,0.80091
adamax,21.8718,16.7606,22.4674,12,217,15,0.24421,0.75342
ftrl,43.7489,17.3886,24.078,15,435,16,0.19213,0.79963
nadam,21.7537,16.0108,22.1625,14,217,15,0.24381,0.74659
sgd,16.9934,17.9628,23.8032,15,174,16,0.20328,0.7924
rmsprop,13.0658,17.688,24.0525,9,130,16,0.20952,0.79807
adagrad,21.6227,15.1195,21.0189,11,217,14,0.30821,0.69969
adam,13.2347,17.7082,24.37,16,130,16,0.19375,0.79928
adamax,22.0816,16.0449,22.7464,9,217,15,0.25229,0.74351
ftrl,43.1494,17.3952,24.2823,10,435,16,0.19219,0.7969
nadam,21.2397,16.5326,22.2309,11,217,15,0.25529,0.7528
sgd,17.1638,18.07,23.6232,14,174,16,0.19649,0.8042
rmsprop,13.4323,17.7898,23.6038,16,130,16,0.1919,0.79894
adagrad,21.3779,15.1262,20.7587,8,217,14,0.29075,0.6944
adam,13.2077,17.5548,23.873,10,130,16,0.2042,0.80317
adamax,21.7528,16.2018,22.7165,15,217,15,0.24736,0.75271
ftrl,43.2891,17.349,23.5469,13,435,16,0.2057,0.79918
nadam,21.9674,16.9019,22.5651,14,217,15,0.24677,0.75013
sgd,17.7099,17.7008,24.4393,10,174,16,0.20546,0.8054
rmsprop,12.6362,17.5187,23.9894,10,130,16,0.20887,0.79521
adagrad,21.7588,15.4201,20.7046,15,217,14,0.29432,0.70754
adam,13.1108,17.2312,23.5299,14,130,16,0.20608,0.79298
adamax,21.7264,16.2104,22.3446,15,217,15,0.25014,0.75858
ftrl,43.5201,17.8006,24.1982,12,435,16,0.20522,0.80046
nadam,21.3257,16.9194,22.5242,10,217,15,0.2535,0.75708
sgd,17.48,18.0704,23.5028,16,174,16,0.19879,0.7926
rmsprop,13.1293,18.0777,23.7117,9,130,16,0.20372,0.80853
adagrad,21.247,15.5691,20.6964,11,217,14,0.29137,0.69221
adam,12.8438,18.049,24.061,14,130,16,0.20019,0.80304
adamax,21.953,16.5922,22.851,14,217,15,0.25575,0.74067
ftrl,43.3537,17.5487,23.7679,12,435,16,0.20119,0.79898
nadam,21.495,16.964,22.3239,14,217,15,0.25871,0.74836
sgd,17.7778,17.48,23.6984,10,174,16,0.20663,0.79096
rmsprop,12.9922,17.548,23.7397,13,130,16,0.20818,0.79043
adagrad,21.892,15.3712,20.9548,14,217,14,0.30095,0.69253
adam,12.616,17.4516,24.4163,14,130,16,0.19936,0.80851
adamax,21.5037,16.7199,22.5638,15,217,15,0.24745,0.74155
ftrl,43.622,17.1311,23.7943,14,435,16,0.19155,0.793
nadam,21.8287,16.078,22.88,9,217,15,0.24954,0.75756
sgd,17.8558,17.1846,24.4203,13,174,16,0.20003,0.79446
rmsprop,13.418,17.3167,24.1104,14,130,16,0.19415,0.79611
adagrad,22.0507,15.8659,21.3514,13,217,14,0.29829,0.701
adam,13.2883,17.446,24.1902,10,130,16,0.20892,0.80966
adamax,21.6828,16.3958,22.9702,15,217,15,0.24534,0.75344
ftrl,43.3381,17.9127,24.2987,9,435,16,0.19803,0.79533
nadam,21.5669,16.0151,22.4721,16,217,15,0.2448,0.75072
sgd,16.9037,17.8225,24.0295,16,174,16,0.19263,0.79588
rmsprop,13.0517,17.2365,23.6497,11,130,16,0.19347,0.80514
adagrad,21.402,15.0151,20.5966,12,217,14,0.29298,0.6949
adam,13.3637,17.2415,24.1862,14,130,16,0.19945,0.80802
adamax,21.4636,16.2668,22.5784,12,217,15,0.25723,0.75757
ftrl,43.1176,17.7948,23.9208,8,435,16,0.20561,0.80471
nadam,21.4418,16.4637,22.2875,11,217,15,0.24913,0.75651
sgd,17.0644,17.1331,24.0778,16,174,16,0.208,0.79435
rmsprop,13.1578,18.0907,23.9722,11,130,16,0.20577,0.79429
adagrad,22.0472,15.2223,21.1315,13,217,14,0.30926,0.69307
adam,12.9503,18.0807,24.4996,16,130,16,0.19851,0.79029
adamax,22.1476,16.7683,22.0588,10,217,15,0.24884,0.75941
ftrl,43.7649,17.1352,24.0835,13,435,16,0.20582,0.79197
nadam,21.515,16.4179,22.7477,13,217,15,0.24886,0.75355
sgd,17.2188,17.2208,23.7202,9,174,16,0.1914,0.8047
rmsprop,13.0723,17.5686,23.6092,14,130,16,0.19072,0.79777
adagrad,21.741,15.5322,21.1849,16,217,14,0.30599,0.70267
adam,13.1098,17.7402,23.5039,9,130,16,0.20263,0.80243
adamax,21.232,16.0552,22.2916,9,217,15,0.24547,0.74766
ftrl,43.7253,17.6959,23.565,11,435,16,0.19973,0.80924
nadam,21.6672,16.8848,22.3356,12,217,15,0.25088,0.75586
sgd,17.2069,17.9859,24.4875,14,174,16,0.19998,0.79231
rmsprop,12.6501,18.0703,24.4924,13,130,16,0.19026,0.80551
adagrad,21.7032,15.2626,20.7488,14,217,14,0.29598,0.70594
adam,13.468,17.7968,24.0544,10,130,16,0.19514,0.80782
adamax,21.7905,16.4083,22.5205,16,217,15,0.25028,0.74232
ftrl,43.4831,17.9107,24.1814,10,435,16,0.19109,0.8065
nadam,21.9124,16.4871,22.2692,10,217,15,0.2596,0.74243
sgd,17.0126,18.0684,24.3058,11,174,16,0.20227,0.79036
rmsprop,13.2468,17.8032,23.8,8,130,16,0.20377,0.794
adagrad,21.8937,15.1216,20.7454,16,217,14,0.30438,0.70634
adam,12.6747,17.586,23.5874,13,130,16,0.19248,0.79283
adamax,22.069,16.6163,22.9274,13,217,15,0.24785,0.75665
ftrl,43.6693,17.2242,23.5565,10,435,16,0.20155,0.80051
nadam,21.9296,16.3037,22.1614,15,217,15,0.24248,0.75676
sgd,17.4086,17.3289,23.5858,10,174,16,0.20045,0.80751
rmsprop,12.663,18.045,24.2444,14,130,16,0.20022,0.79174
adagrad,21.5029,15.5234,21.3772,8,217,14,0.30556,0.70872
adam,12.6279,17.4914,24.3723,8,130,16,0.19692,0.7927
adamax,22.0862,16.4772,22.2852,10,217,15,0.24695,0.74415
ftrl,43.9313,17.5521,23.7735,16,435,16,0.2046,0.80602
nadam,21.9047,16.1845,22.5669,10,217,15,0.25741,0.7577
sgd,17.3531,17.5731,23.5253,12,174,16,0.19329,0.79122
rmsprop,12.8602,17.3155,23.9426,16,130,16,0.20956,0.79713
adagrad,21.8487,15.3209,21.4866,14,217,14,0.29284,0.69231
adam,12.8229,17.9218,23.5012,13,130,16,0.20992,0.80856
adamax,21.6572,16.2483,22.8293,8,217,15,0.2528,0.75001
ftrl,43.076,17.6209,24.3009,10,435,16,0.19639,0.80753
nadam,22.0031,16.977,22.5621,15,217,15,0.25335,0.74682
sgd,17.3858,17.159,24.2815,10,174,16,0.20113,0.79669
rmsprop,12.5921,17.9448,24.0405,12,130,16,0.2076,0.79186
adagrad,21.6163,15.4032,21.3634,13,217,14,0.3043,0.69837
adam,12.7087,17.2656,24.0347,12,130,16,0.1918,0.80329
adamax,22.0194,16.1152,22.7376,13,217,15,0.25716,0.74655
ftrl,43.3893,17.1197,23.5083,16,435,16,0.20218,0.79754
nadam,22.0634,16.5133,22.7332,11,217,15,0.24064,0.75828
sgd,17.3864,18.0743,24.3287,12,174,16,0.1984,0.79761
rmsprop,13.4614,17.8708,24.4342,12,130,16,0.2067,0.79128
adagrad,21.4754,15.0338,21.1401,11,217,14,0.30684,0.69735
adam,12.9589,17.1794,23.9881,13,130,16,0.19509,0.79351
adamax,21.4273,16.0649,22.4324,15,217,15,0.25894,0.74516
ftrl,43.2286,17.1083,23.6806,10,435,16,0.19732,0.80854
nadam,22.0758,16.8223,22.6121,11,217,15,0.25912,0.75734
sgd,17.5504,17.5595,24.0205,12,174,16,0.20202,0.80198
rmsprop,12.7136,17.9892,24.0216,16,130,16,0.20614,0.79451
adagrad,22.1834,15.1508,20.9238,15,217,14,0.29314,0.70175
adam,12.9779,17.8039,23.5617,13,130,16,0.2058,0.79677
adamax,21.9235,16.6768,22.1088,16,217,15,0.25809,0.74599
ftrl,43.3443,17.918,24.0036,15,435,16,0.19484,0.79113
nadam,21.8472,16.9107,22.9992,8,217,15,0.25935,0.74228
sgd,17.0349,17.541,23.6574,10,174,16,0.19697,0.80365
rmsprop,13.4498,17.7466,24.3513,13,130,16,0.20173,0.79623
adagrad,21.5129,15.7745,21.4616,9,217,14,0.30484,0.69478
adam,13.1087,17.9421,23.5471,10,130,16,0.1904,0.80628
adamax,22.122,16.9956,22.8919,8,217,15,0.24256,0.75833
ftrl,43.8774,17.1562,23.9514,15,435,16,0.20805,0.80957
nadam,21.5883,16.5157,22.1599,13,217,15,0.24139,0.74282
sgd,16.9541,17.8652,23.6816,15,174,16,0.1957,0.80457
rmsprop,13.4468,17.5299,24.0022,9,130,16,0.19676,0.80586
adagrad,22.0217,15.8836,20.5613,16,217,14,0.2933,0.69186
adam,12.6664,17.115,24.1251,16,130,16,0.19232,0.80538
adamax,21.3274,16.7785,22.4162,13,217,15,0.25357,0.74113
ftrl,43.0588,18.0141,23.857,14,435,16,0.19114,0.79635
nadam,21.3299,16.6886,22.2175,12,217,15,0.24746,0.74534
sgd,17.6284,17.3822,24.4322,13,174,16,0.19454,0.79506
rmsprop,12.588,17.2649,24.4074,10,130,16,0.19506,0.79666
adagrad,21.9052,15.2545,21.0523,8,217,14,0.30729,0.70957
adam,12.9186,17.6439,24.2517,10,130,16,0.20095,0.80159
adamax,21.7356,16.6269,22.377,12,217,15,0.25214,0.75497
ftrl,43.4642,17.5923,24.2888,9,435,16,0.19959,0.80395
nadam,21.3736,16.8229,22.4941,13,217,15,0.25069,0.75986
sgd,17.1163,17.713,23.9174,12,174,16,0.19646,0.80757
rmsprop,13.1857,17.549,23.5988,11,130,16,0.19526,0.79976
adagrad,22.1823,15.1564,21.067,13,217,14,0.30372,0.69546
adam,13.1286,17.659,23.5783,10,130,16,0.19192,0.79431
adamax,21.4768,16.844,22.5675,13,217,15,0.25661,0.7409
ftrl,43.6318,17.8209,23.8695,16,435,16,0.20357,0.8071
nadam,21.2619,16.5128,22.1416,10,217,15,0.24947,0.74366
sgd,17.8338,17.683,23.9073,12,174,16,0.2056,0.80521
rmsprop,13.0557,17.5818,24.2539,16,130,16,0.19438,0.80158
adagrad,21.4279,15.1199,21.1113,10,217,14,0.30689,0.70284
adam,12.9956,17.5606,23.6828,9,130,16,0.19827,0.79978
adamax,21.5398,16.9742,22.0415,11,217,15,0.25101,0.74531
ftrl,43.8691,17.2301,23.5224,9,435,16,0.19821,0.79793
nadam,21.9239,16.1318,22.0029,9,217,15,0.25514,0.75507
sgd,17.3432,17.6683,23.874,12,174,16,0.19196,0.79132
rmsprop,12.8134,17.1631,24.1146,12,130,16,0.19309,0.80817
adagrad,21.6752,15.3789,21.0591,14,217,14,0.29372,0.69603
adam,13.141,17.8793,24.3184,11,130,16,0.20125,0.79389
adamax,21.9497,16.8422,22.784,11,217,15,0.25275,0.75626
ftrl,43.4779,18.0987,24.3426,13,435,16,0.20815,0.79879
nadam,21.502,16.2265,22.4605,10,217,15,0.25821,0.75767
sgd,17.3894,17.7959,23.5212,12,174,16,0.20962,0.79424
rmsprop,12.6066,17.8037,23.5511,13,130,16,0.19876,0.80661
adagrad,21.8724,15.397,20.9519,14,217,14,0.29864,0.70665
adam,12.6317,17.3869,24.3532,11,130,16,0.20383,0.80782
adamax,22.0635,16.53,22.7599,13,217,15,0.25758,0.74111
ftrl,43.6873,17.4083,23.8511,13,435,16,0.19341,0.80014
nadam,21.396,16.6941,22.4727,9,217,15,0.25819,0.74854
sgd,17.3098,17.568,23.8941,13,174,16,0.19703,0.79778
rmsprop,12.9776,17.4736,24.1802,8,130,16,0.19896,0.80796
adagrad,21.456,14.9941,20.9556,9,217,14,0.29664,0.7023
adam,12.5556,17.8844,23.5069,13,130,16,0.19826,0.8007
adamax,21.7968,16.2211,22.8258,10,217,15,0.24024,0.75741
ftrl,43.6528,17.3985,24.0675,8,435,16,0.19077,0.80899
nadam,21.7106,16.1028,22.544,15,217,15,0.24699,0.75699
sgd,17.0298,17.3963,23.6693,14,174,16,0.20679,0.80695
rmsprop,13.1176,17.3096,24.1643,9,130,16,0.20362,0.80133
adagrad,22.107,15.5187,21.1803,10,217,14,0.3016,0.70175
adam,13.1513,17.5422,24.1354,14,130,16,0.19126,0.7928
adamax,22.081,16.4861,22.9712,15,217,15,0.2591,0.74378
ftrl,43.0545,17.8909,23.9092,12,435,16,0.20691,0.80919
nadam,21.6496,16.7538,22.6441,13,217,15,0.24184,0.74966
sgd,17.1043,17.7608,24.2448,11,174,16,0.20857,0.79231
rmsprop,12.886,17.3097,24.2055,12,130,16,0.1956,0.79515
adagrad,22.1004,15.6002,21.4712,15,217,14,0.29814,0.69931
adam,13.0703,17.8117,23.6584,12,130,16,0.20222,0.79822
adamax,21.421,16.2938,22.5403,13,217,15,0.24619,0.74148
ftrl,43.1917,17.4628,23.9916,13,435,16,0.20824,0.799
nadam,21.8615,16.4775,22.3095,14,217,15,0.25265,0.74045
sgd,17.8211,17.2471,24.4911,12,174,16,0.20692,0.80819
rmsprop,13.1832,17.4346,24.1756,15,130,16,0.20768,0.79375
adagrad,22.162,15.4684,20.7155,12,217,14,0.30345,0.69741
adam,13.1039,17.6751,24.0341,12,130,16,0.19236,0.80203
adamax,21.6245,16.2257,22.3123,11,217,15,0.25255,0.75447
ftrl,43.3064,17.9936,24.2286,9,435,16,0.20414,0.79257
nadam,21.5205,16.8328,22.3993,12,217,15,0.25685,0.75098
sgd,17.6213,17.5808,24.4879,8,174,16,0.20627,0.80697
rmsprop,12.8692,17.9632,24.2576,14,130,16,0.19297,0.7986
adagrad,21.9418,15.1543,20.5945,14,217,14,0.30812,0.70459
adam,12.5771,17.7377,23.6733,15,130,16,0.20551,0.79827
adamax,21.5612,16.1355,22.1163,10,217,15,0.24772,0.74616
ftrl,43.861,17.9435,23.906,14,435,16,0.20867,0.79508
nadam,21.7634,16.9635,22.0343,11,217,15,0.24371,0.7446
sgd,17.465,17.5898,23.6333,13,174,16,0.19811,0.80347
rmsprop,13.3571,17.9292,23.8731,9,130,16,0.19448,0.79594
adagrad,21.2855,15.0827,21.3429,13,217,14,0.29834,0.69258
adam,13.2005,17.554,23.8639,11,130,16,0.19292,0.79604
adamax,21.4825,16.9362,22.2669,15,217,15,0.25889,0.7465
ftrl,43.8052,18.045,24.0967,12,435,16,0.19523,0.79683
nadam,21.4759,16.4233,22.7788,16,217,15,0.2573,0.74335
sgd,17.4923,17.6238,24.074,10,174,16,0.20662,0.80114
rmsprop,13.4844,17.5708,23.6132,12,130,16,0.19979,0.79032
adagrad,21.7197,15.0427,21.089,16,217,14,0.30034,0.69215
adam,13.4639,18.0481,24.2354,9,130,16,0.20529,0.79777
adamax,22.155,16.1935,22.1283,10,217,15,0.24038,0.7572
ftrl,43.6294,17.1109,24.1426,9,435,16,0.19333,0.80448
nadam,21.4907,16.1967,22.1482,12,217,15,0.25556,0.74764
sgd,16.9751,17.1432,23.7356,11,174,16,0.19706,0.80977
rmsprop,12.9537,17.9235,23.566,14,130,16,0.20876,0.80664
adagrad,22.111,14.9787,20.8489,12,217,14,0.29085,0.69755
adam,13.3653,17.7452,23.9492,10,130,16,0.19279,0.79337
adamax,22.0129,16.375,22.9244,10,217,15,0.25138,0.75149
ftrl,43.3556,17.4752,24.237,8,435,16,0.1903,0.80076
nadam,21.2517,16.1064,22.6514,16,217,15,0.24829,0.74768
sgd,17.0153,17.9763,24.4172,14,174,16,0.19541,0.80701
rmsprop,12.6081,17.536,23.555,15,130,16,0.19093,0.80039
adagrad,22.0222,15.0561,21.2085,15,217,14,0.29447,0.70339
adam,12.8021,17.8356,24.2779,11,130,16,0.19764,0.79814
adamax,21.3948,16.0331,22.4215,8,217,15,0.24606,0.74057
ftrl,43.6263,17.1507,23.7503,12,435,16,0.19825,0.79234
nadam,21.4012,16.7066,22.0394,13,217,15,0.24586,0.74305
sgd,16.9793,18.0968,23.7051,9,174,16,0.20297,0.80502
rmsprop,13.4687,17.3063,24.0863,9,130,16,0.20339,0.80812
adagrad,21.279,15.3159,21.3392,11,217,14,0.29086,0.69566
adam,12.5995,17.2796,24.1394,15,130,16,0.20581,0.79253
adamax,22.0907,16.0461,22.3246,8,217,15,0.2531,0.75543
ftrl,43.4704,18.0846,24.0151,8,435,16,0.20695,0.80722
nadam,22.0291,16.9869,22.9463,15,217,15,0.25133,0.75014
sgd,16.998,17.5134,23.9171,10,174,16,0.19633,0.8004
rmsprop,12.5987,17.7245,23.9678,11,130,16,0.20784,0.79743
adagrad,22.1127,14.9519,21.2665,12,217,14,0.29822,0.69568
adam,13.0405,17.4881,23.8475,15,130,16,0.19567,0.80801
adamax,22.0357,16.6048,22.4148,15,217,15,0.25969,0.75889
ftrl,43.4216,17.6558,23.9553,11,435,16,0.19295,0.7932
nadam,22.0576,16.459,22.0241,10,217,15,0.24963,0.74328
sgd,17.4279,18.0068,24.3648,11,174,16,0.20695,0.80167
rmsprop,13.2871,17.3131,24.2472,14,130,16,0.19295,0.79811
adagrad,21.4087,15.7536,20.5021,11,217,14,0.29304,0.69111
adam,12.9167,17.1552,24.388,10,130,16,0.19372,0.79804
adamax,22.0345,16.1738,22.4545,14,217,15,0.24858,0.74829
ftrl,43.5288,17.3747,24.1061,16,435,16,0.20818,0.8014
nadam,21.4503,16.2617,22.2263,15,217,15,0.24326,0.74021
sgd,17.5201,17.9967,24.0141,11,174,16,0.19883,0.80945
rmsprop,12.8903,17.7166,24.1996,15,130,16,0.19672,0.80507
adagrad,22.082,15.3669,20.8619,16,217,14,0.30271,0.70854
adam,12.7119,17.2155,23.5591,14,130,16,0.20249,0.79327
adamax,21.6287,16.3803,22.2546,10,217,15,0.24948,0.75084
ftrl,43.3088,17.9504,23.6666,15,435,16,0.20515,0.80854
nadam,22.0836,16.461,22.7878,11,217,15,0.25415,0.74906
sgd,17.5642,17.8896,23.7452,14,174,16,0.20783,0.80952
rmsprop,13.0663,17.9609,24.247,16,130,16,0.20384,0.80393
adagrad,21.3536,15.7504,20.842,11,217,14,0.30467,0.69872
adam,12.6322,17.136,23.9706,12,130,16,0.19845,0.79609
adamax,21.6747,16.1013,22.4219,16,217,15,0.24031,0.756
ftrl,43.293,17.5326,24.0225,10,435,16,0.20023,0.79193
nadam,21.6349,16.5002,22.2134,16,217,15,0.25843,0.75445
sgd,17.8546,17.7311,23.9512,16,174,16,0.19687,0.7942
rmsprop,13.4586,17.7721,24.0054,8,130,16,0.2001,0.80095
adagrad,21.8871,15.7455,21.1571,10,217,14,0.29602,0.7071
adam,13.4148,17.312,23.7218,9,130,16,0.20136,0.80001
adamax,21.3031,16.2531,22.515,16,217,15,0.25061,0.75571
ftrl,43.6451,18.0986,23.8014,16,435,16,0.19377,0.80814
nadam,21.5225,16.8083,22.3723,10,217,15,0.25991,0.75327
sgd,16.9872,18.074,24.4266,14,174,16,0.20534,0.80448
rmsprop,12.8881,17.6655,23.5879,16,130,16,0.19119,0.79117
adagrad,21.4005,15.8572,20.5202,13,217,14,0.30126,0.70807
adam,13.3919,17.726,24.2616,13,130,16,0.19352,0.80043
adamax,22.1252,16.0203,22.4349,9,217,15,0.25576,0.74268
ftrl,43.4181,17.998,24.2822,8,435,16,0.19933,0.79479
nadam,21.5661,16.8898,22.0503,13,217,15,0.25305,0.74701
sgd,17.17,17.1599,23.7913,12,174,16,0.20968,0.80401
rmsprop,12.7369,17.7455,24.2036,11,130,16,0.20955,0.79848
adagrad,21.6239,15.1532,20.822,13,217,14,0.29443,0.69858
adam,13.4706,17.3965,24.3204,12,130,16,0.207,0.79858
adamax,21.7009,16.1512,22.6065,14,217,15,0.24348,0.74498
ftrl,43.6566,17.3607,23.8501,11,435,16,0.19114,0.79277
nadam,21.2659,16.1374,22.604,11,217,15,0.24505,0.74236
sgd,17.7166,17.2831,23.917,16,174,16,0.19978,0.8086
rmsprop,12.7106,17.5751,24.2822,12,130,16,0.19047,0.79329
adagrad,22.0767,15.2707,20.768,14,217,14,0.30959,0.70798
adam,13.3553,17.7509,23.9526,15,130,16,0.19436,0.80046
adamax,21.5914,16.8346,22.741,8,217,15,0.25544,0.74081
ftrl,43.3545,17.8999,23.6309,13,435,16,0.19587,0.80421
nadam,21.3353,16.645,22.0154,16,217,15,0.25194,0.74608
sgd,17.5772,17.8206,24.2119,11,174,16,0.19912,0.80745
rmsprop,13.1127,17.1666,24.0346,14,130,16,0.19882,0.80243
adagrad,21.7475,15.5524,20.8849,8,217,14,0.29805,0.70721
adam,13.0365,17.1673,24.4662,13,130,16,0.2057,0.7988
adamax,21.3967,16.1624,22.8404,14,217,15,0.25945,0.7474
ftrl,43.9776,17.3261,24.2722,10,435,16,0.19644,0.80761
nadam,21.4922,16.2238,22.8615,13,217,15,0.25519,0.74769
sgd,17.0749,17.3374,23.5044,11,174,16,0.19836,0.79949
rmsprop,12.5718,17.8871,24.271,15,130,16,0.20455,0.79585
adagrad,21.6267,15.8883,20.5479,14,217,14,0.3058,0.70602
adam,13.2069,17.9712,23.762,14,130,16,0.20983,0.80859
adamax,21.7519,16.1896,22.5177,12,217,15,0.24806,0.74214
ftrl,43.7768,17.6145,24.4267,16,435,16,0.19531,0.80558
nadam,21.9738,16.3623,22.4422,8,217,15,0.24466,0.74587
sgd,17.271,17.562,23.8746,14,174,16,0.19176,0.79164
rmsprop,13.2527,17.597,23.7167,14,130,16,0.19176,0.80828
adagrad,21.7221,15.4083,21.2224,12,217,14,0.29265,0.70525
adam,13.3016,17.3851,23.8049,9,130,16,0.19464,0.80223
adamax,21.8903,16.7202,22.1479,8,217,15,0.25292,0.74667
