optimizer,cpu,memory,time,epochs,predictions,dataset,loss,accuracy
rmsprop,64.525,74.625,42.0578,2,348.0024,15,0.0207,0.99479
adadelta,64.3,78.75,28.8379,2,435.0031,12,0.7115,0.54167
adagrad,64.65,78.075,30.5237,2,391.5027,13,0.41844,0.80208
adam,64.675,78.275,27.7516,2,217.5015,16,0.08002,0.96875
adamax,64.3,77.0,25.2454,2,43.5003,15,0.11317,0.94271
ftrl,64.475,77.9,28.6612,2,261.0018,15,0.28842,0.88021
nadam,64.4,76.325,31.2403,2,304.5021,15,0.09151,0.96354
sgd,64.55,77.475,31.3364,2,435.0031,16,0.10298,0.95312
rmsprop,64.475,78.375,29.2649,2,435.0031,16,0.06699,0.98438
adadelta,63.65,77.575,27.5419,2,304.5021,7,0.75655,0.58854
adagrad,63.875,77.15,32.1296,2,348.0024,14,0.30228,0.86979
adam,63.9,78.8,26.4958,2,87.0006,16,0.05538,0.98438
adamax,63.9,76.775,28.9798,2,261.0018,15,0.13359,0.94792
ftrl,64.1,78.075,28.7743,2,435.0031,16,0.24895,0.89062
nadam,64.375,78.1,28.7585,2,348.0024,16,0.1261,0.95312
sgd,52.3,72.275,47.479,2,348.0024,15,0.11749,0.96875
rmsprop,64.475,78.7,25.8222,2,130.5009,16,0.09232,0.95833
adadelta,64.3,77.25,27.1878,2,261.0018,8,0.93194,0.47396
adagrad,64.6,77.55,28.0336,2,217.5015,13,0.32957,0.84896
adam,64.4,75.475,27.8778,2,130.5009,16,0.0924,0.96354
adamax,64.725,77.35,30.0627,2,261.0018,16,0.11405,0.96875
ftrl,64.5,78.1,27.4557,2,174.0012,16,0.28448,0.92708
nadam,64.35,77.6,25.772,2,87.0006,16,0.07582,0.97917
sgd,64.45,77.0,27.87,2,217.5015,15,0.06807,0.98438
rmsprop,64.4,76.95,25.7684,2,43.5003,16,0.0425,0.99479
adadelta,64.3,75.9,26.6887,2,87.0006,5,0.84054,0.47917
adagrad,64.375,77.875,27.6003,2,304.5021,14,0.27709,0.86979
adam,64.375,77.875,31.5418,2,435.0031,15,0.1205,0.94792
adamax,64.35,76.975,27.6071,2,174.0012,15,0.09692,0.95833
ftrl,64.65,76.75,30.6376,2,435.0031,15,0.34408,0.86458
nadam,64.7,77.55,26.3845,2,43.5003,16,0.0672,0.98438
sgd,39.7,73.0,54.0676,2,391.5027,15,0.06358,0.97396
rmsprop,64.35,77.3,30.301,2,391.5027,15,0.08749,0.96354
adadelta,64.3,76.175,28.8178,2,348.0024,9,0.81723,0.50521
adagrad,64.525,78.75,27.8169,2,304.5021,15,0.29515,0.86458
adam,64.6,78.225,28.7532,2,174.0012,16,0.05944,0.97396
adamax,64.575,76.725,27.981,2,261.0018,16,0.12762,0.94271
ftrl,64.325,76.825,25.8752,2,87.0006,16,0.23772,0.96354
nadam,64.55,79.2,25.2545,2,174.0012,15,0.11183,0.96875
sgd,64.45,75.85,26.636,2,87.0006,16,0.07492,0.98438
rmsprop,64.675,77.55,28.7172,2,435.0031,15,0.14447,0.94792
adadelta,64.625,78.25,29.031,2,348.0024,8,0.889,0.45312
adagrad,64.3,77.85,28.7583,2,174.0012,15,0.31447,0.86979
adam,64.375,77.0,29.2287,2,304.5021,15,0.1241,0.92708
adamax,64.325,78.4,26.4479,2,130.5009,16,0.13202,0.93229
ftrl,64.3,76.5,28.2587,2,261.0018,16,0.25049,0.9375
nadam,64.5,78.375,28.0707,2,130.5009,15,0.09207,0.97396
sgd,64.625,77.325,29.8666,2,304.5021,16,0.09273,0.97396
rmsprop,64.55,78.125,27.8274,2,174.0012,16,0.16053,0.95312
adadelta,64.275,81.575,26.5013,2,174.0012,9,1.07498,0.34896
adagrad,64.375,78.1,25.3652,2,43.5003,16,0.23485,0.88021
adam,64.3,77.225,25.4994,2,87.0006,15,0.07282,0.97396
adamax,64.2,75.825,27.6924,2,130.5009,16,0.12906,0.96354
ftrl,64.5,77.3,31.1555,2,304.5021,16,0.27105,0.90104
nadam,64.55,79.05,32.1499,2,435.0031,14,0.16095,0.91146
sgd,64.1,79.275,24.6147,2,43.5003,16,0.08236,0.97917
rmsprop,64.6,77.7,27.1675,2,130.5009,15,0.10104,0.95312
adadelta,64.2,79.875,25.1433,2,43.5003,4,0.84348,0.47917
adagrad,64.2,77.8,26.5992,2,174.0012,15,0.26441,0.88021
adam,64.3,76.675,25.2181,2,174.0012,16,0.0545,0.98958
adamax,64.7,76.875,29.1494,2,261.0018,16,0.12436,0.95833
ftrl,64.3,77.7,29.4066,2,304.5021,16,0.22407,0.94271
nadam,64.5,78.25,25.5404,2,87.0006,16,0.03778,0.98958
sgd,64.6,77.45,24.6724,2,43.5003,16,0.10201,0.97396
rmsprop,64.3,76.925,25.5319,2,43.5003,16,0.00415,1.0
adadelta,64.5,77.625,28.4499,2,304.5021,7,0.72144,0.52604
adagrad,64.3,79.35,25.8994,2,174.0012,14,0.32408,0.83333
adam,64.575,78.75,25.0723,2,43.5003,16,0.06753,0.97917
adamax,64.325,79.925,29.2566,2,435.0031,16,0.18125,0.91146
ftrl,64.3,79.175,27.7304,2,435.0031,15,0.21911,0.95312
nadam,64.3,78.65,27.0252,2,304.5021,15,0.09318,0.96875
sgd,64.325,76.9,26.9923,2,217.5015,16,0.05665,0.98438
rmsprop,64.675,79.1,29.2637,2,391.5027,15,0.11649,0.94792
adadelta,64.3,75.725,28.9223,2,261.0018,9,0.64535,0.66146
adagrad,64.35,78.325,27.2199,2,391.5027,14,0.30054,0.89583
adam,64.0,78.1,28.3842,2,261.0018,15,0.09034,0.96354
adamax,64.1,79.7,26.1991,2,261.0018,15,0.12559,0.94271
ftrl,63.85,77.625,30.7058,2,391.5027,16,0.32759,0.86458
nadam,63.925,79.325,28.175,2,391.5027,16,0.09856,0.94792
sgd,63.9,78.65,28.2984,2,348.0024,16,0.08557,0.98438
rmsprop,63.85,79.55,25.0355,2,217.5015,16,0.08996,0.97396
adadelta,63.925,79.4,25.4214,2,130.5009,13,0.62326,0.60938
adagrad,63.9,77.725,27.4308,2,217.5015,14,0.31985,0.85417
adam,63.875,78.75,27.3607,2,348.0024,16,0.093,0.97396
adamax,64.025,77.05,26.5678,2,43.5003,16,0.13139,0.95312
ftrl,64.1,77.2,26.5052,2,261.0018,15,0.22489,0.92188
nadam,63.775,77.85,26.8826,2,174.0012,16,0.10162,0.94792
sgd,63.85,78.875,27.6915,2,304.5021,16,0.10953,0.95312
rmsprop,64.0,78.15,27.6657,2,130.5009,15,0.26003,0.91667
adadelta,64.125,79.625,29.1714,2,348.0024,10,0.7237,0.52604
adagrad,64.0,77.225,25.2286,2,130.5009,15,0.22443,0.9375
adam,64.075,78.575,24.4441,2,130.5009,15,0.07374,0.96875
adamax,64.2,77.6,28.7261,2,217.5015,16,0.13203,0.96354
ftrl,64.175,77.3,30.8397,2,261.0018,15,0.26786,0.91146
nadam,64.275,77.3,29.0199,2,348.0024,15,0.08918,0.96354
sgd,64.2,78.85,24.8536,2,87.0006,16,0.06153,0.97917
rmsprop,64.15,78.35,27.201,2,304.5021,16,0.08356,0.96875
adadelta,64.225,78.525,27.4364,2,304.5021,11,0.75142,0.56771
adagrad,64.1,75.425,27.964,2,130.5009,14,0.27242,0.86458
adam,64.175,76.675,31.9506,2,435.0031,16,0.08136,0.98438
adamax,64.275,77.0,30.6841,2,435.0031,16,0.21573,0.86979
ftrl,64.4,77.6,27.3866,2,130.5009,15,0.25232,0.94271
nadam,64.2,78.75,30.1178,2,391.5027,16,0.11513,0.95833
sgd,64.075,76.925,27.4139,2,217.5015,16,0.12263,0.92188
rmsprop,63.5,76.475,30.3213,2,304.5021,13,0.13984,0.94271
adadelta,62.975,78.325,27.7211,2,174.0012,11,0.72425,0.55208
adagrad,63.65,76.975,27.1752,2,174.0012,16,0.24803,0.89062
adam,62.925,78.125,27.379,2,217.5015,16,0.08838,0.97917
adamax,62.4,79.45,28.8962,2,304.5021,16,0.14621,0.94271
ftrl,62.7,77.25,31.1655,2,435.0031,16,0.32531,0.89062
nadam,62.8,78.15,26.4724,2,217.5015,15,0.0948,0.97917
sgd,63.8,75.35,29.3364,2,304.5021,16,0.08726,0.96354
rmsprop,63.975,77.05,29.5045,2,261.0018,15,0.07106,0.97396
adadelta,63.425,78.725,29.054,2,304.5021,9,0.88313,0.39583
adagrad,63.65,79.85,30.425,2,391.5027,13,0.38339,0.78646
adam,63.35,78.7,28.24,2,174.0012,16,0.12326,0.95833
adamax,63.3,77.525,28.6623,2,304.5021,15,0.15961,0.9375
ftrl,63.275,78.725,24.8061,2,87.0006,14,0.20219,0.96354
nadam,63.55,79.3,28.8067,2,261.0018,16,0.08339,0.96875
sgd,63.825,77.475,28.5709,2,391.5027,16,0.11369,0.96354
rmsprop,63.8,77.925,26.4631,2,217.5015,16,0.15013,0.95312
adadelta,63.375,78.6,27.6926,2,304.5021,12,0.51584,0.72396
adagrad,63.275,77.55,31.7285,2,435.0031,15,0.41036,0.78646
adam,63.5,78.325,26.8464,2,261.0018,15,0.15438,0.91667
adamax,63.725,77.6,26.6234,2,217.5015,14,0.17494,0.92188
ftrl,63.5,77.7,29.138,2,348.0024,15,0.31078,0.86458
nadam,63.3,76.825,29.4174,2,261.0018,16,0.07102,0.96875
sgd,63.325,77.1,29.4076,2,348.0024,15,0.08985,0.97396
rmsprop,63.7,77.8,26.138,2,174.0012,16,0.18904,0.92708
adadelta,63.4,79.075,26.1016,2,261.0018,5,0.75142,0.47396
adagrad,63.625,77.0,31.144,2,348.0024,15,0.39302,0.77083
adam,63.5,77.15,27.6428,2,304.5021,16,0.07713,0.97917
adamax,63.5,78.275,26.8161,2,261.0018,15,0.1447,0.91146
ftrl,63.375,79.0,24.0842,2,87.0006,16,0.23229,0.94792
nadam,63.475,77.225,26.1639,2,174.0012,16,0.05828,0.98958
sgd,63.3,77.05,26.1769,2,217.5015,15,0.08332,0.95833
rmsprop,63.5,76.35,29.3672,2,174.0012,16,0.11526,0.96354
adadelta,63.5,76.925,28.1074,2,174.0012,12,0.62973,0.57812
adagrad,63.25,77.425,27.8875,2,391.5027,14,0.37817,0.85938
adam,63.6,78.725,28.1075,2,261.0018,15,0.13486,0.94271
adamax,62.8,76.475,28.255,2,174.0012,16,0.16818,0.9375
ftrl,62.75,76.55,30.3461,2,435.0031,16,0.3322,0.92708
nadam,63.475,76.575,26.9528,2,87.0006,16,0.06157,0.98438
sgd,63.425,79.625,29.6815,2,391.5027,16,0.11458,0.96354
rmsprop,63.4,77.625,24.1901,2,43.5003,16,0.07729,0.96354
adadelta,63.4,77.775,27.19,2,174.0012,9,0.75074,0.53646
adagrad,63.55,76.625,28.6891,2,391.5027,15,0.30718,0.84896
adam,63.45,78.975,27.9244,2,304.5021,16,0.12422,0.96354
adamax,63.4,77.1,28.1805,2,130.5009,14,0.10491,0.96875
ftrl,63.4,77.1,25.8111,2,43.5003,16,0.21003,0.94271
nadam,63.4,78.625,26.6771,2,217.5015,15,0.0441,0.98958
sgd,63.4,78.425,26.8162,2,130.5009,16,0.06328,0.98958
rmsprop,63.4,77.575,24.6771,2,43.5003,15,0.02221,0.98958
adadelta,63.4,77.925,25.7128,2,174.0012,8,0.76073,0.5
adagrad,63.4,76.625,26.6666,2,174.0012,13,0.31754,0.84896
adam,63.4,78.15,31.6557,2,435.0031,16,0.14374,0.94271
adamax,63.4,79.1,27.3094,2,391.5027,15,0.12928,0.96354
ftrl,63.3,74.6,28.1416,2,261.0018,16,0.24979,0.92708
nadam,63.4,78.55,26.7744,2,174.0012,16,0.11101,0.95312
sgd,63.4,77.775,29.0824,2,435.0031,16,0.13328,0.9375
rmsprop,63.4,76.075,29.0087,2,348.0024,16,0.06558,0.97396
adadelta,63.4,78.25,23.6514,2,130.5009,8,0.83734,0.42708
adagrad,63.4,77.925,23.983,2,43.5003,13,0.28933,0.89583
adam,63.4,77.925,26.0329,2,174.0012,16,0.05688,0.98438
adamax,63.4,77.85,24.6765,2,43.5003,16,0.14057,0.9375
ftrl,63.4,78.25,31.7676,2,435.0031,16,0.29422,0.90625
nadam,63.4,77.55,30.3043,2,348.0024,16,0.09202,0.95312
sgd,63.4,76.85,26.4231,2,174.0012,16,0.10416,0.97396
rmsprop,63.4,77.275,28.9321,2,348.0024,15,0.07852,0.96354
adadelta,63.4,76.6,27.5041,2,130.5009,7,0.71965,0.51562
adagrad,63.4,78.2,29.3727,2,391.5027,12,0.3841,0.80208
adam,63.4,77.325,29.5773,2,348.0024,16,0.13179,0.94271
adamax,63.375,78.55,25.2423,2,130.5009,15,0.09397,0.97917
ftrl,63.4,77.975,24.6126,2,43.5003,14,0.20944,0.96354
nadam,63.4,80.65,28.4109,2,304.5021,16,0.05154,0.98438
sgd,63.4,78.05,25.3994,2,43.5003,16,0.08679,0.96875
rmsprop,56.725,74.9,40.9353,2,348.0024,16,0.10079,0.95833
adadelta,63.4,75.425,29.515,2,261.0018,4,1.04896,0.28125
adagrad,63.4,77.925,28.7084,2,435.0031,15,0.3386,0.83333
adam,63.4,77.55,26.39,2,130.5009,16,0.10138,0.94792
adamax,63.4,77.375,28.7828,2,304.5021,14,0.19195,0.90625
ftrl,63.4,79.9,27.049,2,174.0012,16,0.21456,0.96354
nadam,63.4,76.8,28.1157,2,130.5009,15,0.09358,0.95833
sgd,63.4,76.925,25.8577,2,43.5003,16,0.08013,0.95833
rmsprop,63.4,77.45,26.9796,2,348.0024,16,0.06981,0.97917
adadelta,63.4,76.825,30.1982,2,435.0031,7,1.13923,0.40625
adagrad,63.4,78.425,30.2486,2,304.5021,16,0.36648,0.80208
adam,63.4,80.2,28.5862,2,261.0018,16,0.09214,0.95312
adamax,63.4,76.3,26.6895,2,130.5009,16,0.11155,0.96875
ftrl,63.4,78.075,25.7177,2,174.0012,16,0.26252,0.91667
nadam,63.4,78.875,27.5876,2,391.5027,15,0.12799,0.94792
sgd,63.375,78.6,27.4068,2,174.0012,16,0.09226,0.97396
rmsprop,63.4,77.875,28.0556,2,217.5015,15,0.1318,0.96354
adadelta,63.4,75.15,28.1032,2,174.0012,7,0.8461,0.54167
adagrad,63.4,78.05,29.1652,2,391.5027,16,0.2968,0.875
adam,63.4,77.975,25.2138,2,304.5021,16,0.08325,0.96354
adamax,63.325,79.45,25.8575,2,348.0024,16,0.19332,0.94271
ftrl,63.4,78.675,23.7886,2,43.5003,16,0.21078,0.94271
nadam,63.35,78.975,29.9902,2,435.0031,16,0.10068,0.97396
sgd,63.4,78.025,30.0016,2,435.0031,15,0.08218,0.96875
rmsprop,63.4,78.975,28.7755,2,217.5015,15,0.21933,0.95312
adadelta,63.4,78.225,28.3394,2,304.5021,9,0.68057,0.55208
adagrad,63.275,75.2,27.3489,2,174.0012,14,0.30741,0.85417
adam,63.325,76.4,30.0218,2,217.5015,16,0.08262,0.97396
adamax,63.325,78.65,25.5983,2,174.0012,16,0.13254,0.95833
ftrl,63.325,77.75,31.2754,2,348.0024,16,0.33251,0.89062
nadam,63.325,78.175,27.3336,2,130.5009,16,0.09649,0.97917
sgd,63.4,78.15,27.0527,2,261.0018,15,0.11399,0.95833
rmsprop,63.35,77.925,26.364,2,217.5015,16,0.11477,0.96354
adadelta,63.375,76.8,27.0054,2,87.0006,7,0.94827,0.33333
adagrad,63.375,78.35,28.8277,2,261.0018,15,0.27644,0.91667
adam,63.2,77.2,31.4618,2,435.0031,15,0.10234,0.95833
adamax,63.3,76.95,27.8752,2,304.5021,15,0.16201,0.94792
ftrl,63.3,77.25,25.2821,2,43.5003,14,0.2075,0.93229
nadam,63.3,78.55,26.5302,2,174.0012,14,0.12963,0.9375
sgd,63.3,77.25,30.7743,2,304.5021,15,0.07962,0.96875
rmsprop,63.3,79.4,25.8203,2,217.5015,16,0.04242,0.97917
adadelta,63.3,77.725,29.6006,2,391.5027,4,0.9708,0.36979
adagrad,63.15,74.5,26.196,2,174.0012,15,0.21854,0.92188
adam,63.3,77.75,27.5822,2,261.0018,16,0.10512,0.95833
adamax,63.3,78.6,30.3997,2,391.5027,16,0.17214,0.96875
ftrl,63.3,77.575,29.3201,2,261.0018,16,0.31241,0.88542
nadam,63.3,78.2,29.2894,2,217.5015,16,0.12426,0.9375
sgd,63.325,77.55,25.7277,2,217.5015,15,0.07854,0.96875
rmsprop,63.4,78.05,24.6752,2,217.5015,16,0.07518,0.97396
adadelta,63.375,78.9,27.3047,2,174.0012,8,0.71423,0.58333
adagrad,63.3,77.875,28.5965,2,261.0018,16,0.33956,0.78125
adam,63.3,79.575,25.3279,2,130.5009,15,0.06013,0.97917
adamax,63.3,77.125,26.298,2,130.5009,16,0.11872,0.96875
ftrl,63.3,78.375,25.0957,2,43.5003,16,0.20706,0.96354
nadam,62.875,69.775,30.1316,2,391.5027,15,0.14323,0.94271
sgd,63.3,75.025,28.3374,2,217.5015,16,0.10753,0.94271
rmsprop,63.275,77.325,29.8612,2,391.5027,16,0.03969,0.97917
adadelta,63.275,75.95,28.9083,2,304.5021,6,0.80197,0.44792
adagrad,63.3,77.2,26.6795,2,174.0012,13,0.28426,0.85417
adam,63.3,77.85,24.2964,2,43.5003,16,0.04666,0.98438
adamax,63.3,75.95,27.9791,2,130.5009,16,0.10861,0.96354
ftrl,63.3,77.2,27.461,2,130.5009,15,0.29026,0.88542
nadam,63.3,77.4,26.3754,2,43.5003,15,0.06853,0.96875
sgd,63.3,77.825,29.5492,2,348.0024,16,0.07052,0.97917
rmsprop,63.3,78.075,25.3979,2,43.5003,15,0.03782,0.98958
adadelta,63.3,76.575,29.2398,2,435.0031,12,0.59957,0.66146
adagrad,63.25,76.175,28.7778,2,348.0024,15,0.36288,0.74479
adam,63.3,79.775,27.3455,2,348.0024,16,0.11701,0.95833
adamax,63.3,77.775,29.0386,2,304.5021,16,0.19566,0.93229
ftrl,63.3,77.525,31.4093,2,435.0031,16,0.27695,0.89062
nadam,63.25,76.775,29.2733,2,174.0012,15,0.06392,0.96875
sgd,63.3,78.65,26.6181,2,174.0012,14,0.11201,0.96354
rmsprop,63.275,77.9,26.9264,2,261.0018,15,0.12136,0.94792
adadelta,63.3,79.45,29.1886,2,391.5027,9,0.75025,0.52604
adagrad,63.3,77.5,31.6278,2,435.0031,14,0.33737,0.88021
adam,63.3,79.25,26.9669,2,348.0024,16,0.13007,0.9375
adamax,63.3,76.2,29.1318,2,261.0018,15,0.21499,0.91667
ftrl,63.3,76.525,27.5642,2,130.5009,14,0.24428,0.93229
nadam,63.225,77.725,26.4008,2,43.5003,16,0.04142,0.99479
sgd,63.2,78.525,27.4015,2,174.0012,16,0.06286,0.98438
rmsprop,63.2,79.25,26.3767,2,174.0012,15,0.13188,0.95312
adadelta,63.2,78.25,24.6547,2,43.5003,8,0.73194,0.56771
adagrad,63.2,76.475,30.1044,2,435.0031,13,0.43922,0.75521
adam,63.2,78.025,29.4003,2,348.0024,15,0.08059,0.97396
adamax,63.2,78.0,30.1044,2,435.0031,15,0.17675,0.91667
ftrl,63.2,79.025,28.6603,2,261.0018,16,0.20421,0.98438
nadam,63.2,77.2,26.5037,2,87.0006,16,0.08207,0.96875
sgd,63.2,77.5,29.0924,2,391.5027,16,0.0992,0.95312
rmsprop,63.2,76.825,28.478,2,130.5009,16,0.08794,0.96875
adadelta,63.2,77.45,28.4399,2,174.0012,15,0.63928,0.65625
adagrad,63.2,78.375,30.9268,2,348.0024,15,0.40667,0.80208
adam,63.2,77.8,28.0968,2,130.5009,16,0.07928,0.97917
adamax,63.2,76.325,30.805,2,217.5015,15,0.1336,0.92188
ftrl,63.2,78.275,27.3717,2,130.5009,16,0.21276,0.97396
nadam,63.2,79.45,27.1877,2,348.0024,15,0.11502,0.95833
sgd,63.2,77.925,27.7903,2,217.5015,16,0.08346,0.98438
rmsprop,63.2,77.175,31.2344,2,435.0031,15,0.10335,0.95312
adadelta,63.2,78.2,30.2896,2,304.5021,10,0.5426,0.66146
adagrad,63.2,78.725,28.5625,2,348.0024,12,0.28142,0.88021
adam,63.2,77.85,27.2011,2,217.5015,16,0.06603,0.97917
adamax,63.2,77.075,30.1752,2,304.5021,15,0.18245,0.90625
ftrl,63.2,77.2,27.4875,2,217.5015,15,0.28304,0.89583
nadam,63.2,78.275,29.8602,2,391.5027,15,0.13062,0.94271
sgd,63.2,75.925,29.5353,2,174.0012,16,0.06751,0.98438
rmsprop,63.2,78.475,29.2868,2,391.5027,15,0.08409,0.96875
adadelta,63.2,77.425,29.999,2,261.0018,11,0.61257,0.59896
adagrad,63.2,75.75,28.4607,2,261.0018,16,0.35414,0.82292
adam,63.2,76.9,31.0101,2,391.5027,15,0.09445,0.95833
adamax,63.2,79.55,29.8165,2,348.0024,15,0.16917,0.9375
ftrl,63.2,78.9,28.7411,2,217.5015,15,0.25913,0.9375
nadam,63.2,77.5,28.1287,2,217.5015,16,0.08067,0.96354
sgd,63.45,78.625,29.9081,2,391.5027,15,0.09433,0.96354
rmsprop,63.4,77.2,27.6466,2,348.0024,16,0.10155,0.95833
adadelta,63.4,76.375,27.787,2,130.5009,9,0.85509,0.46354
adagrad,63.4,77.575,29.1749,2,391.5027,15,0.34911,0.79167
adam,63.4,78.1,26.4684,2,174.0012,14,0.08123,0.96875
adamax,63.4,77.225,28.3371,2,261.0018,15,0.20317,0.89583
ftrl,63.25,77.7,29.7443,2,348.0024,15,0.26078,0.91667
nadam,63.225,78.6,27.1744,2,217.5015,15,0.086,0.97396
sgd,63.375,79.9,28.4063,2,348.0024,15,0.08571,0.96354
rmsprop,63.4,78.15,26.0319,2,43.5003,16,0.0419,0.97917
adadelta,63.4,76.75,32.8738,2,348.0024,10,0.6927,0.52604
adagrad,63.35,78.625,26.0762,2,87.0006,16,0.23724,0.91146
adam,63.325,77.075,29.5896,2,261.0018,16,0.07525,0.96875
adamax,63.35,79.2,26.5156,2,130.5009,15,0.18605,0.91667
ftrl,63.325,78.525,25.3501,2,43.5003,16,0.20036,0.96875
nadam,63.325,78.4,25.0923,2,43.5003,15,0.05569,0.96875
sgd,63.325,78.225,27.8558,2,348.0024,16,0.10659,0.96354
rmsprop,63.35,78.65,29.3441,2,261.0018,16,0.07089,0.97917
adadelta,63.4,77.375,31.7559,2,391.5027,5,0.90343,0.40104
adagrad,63.4,76.425,30.089,2,435.0031,14,0.38546,0.77083
adam,63.4,75.975,27.2694,2,174.0012,16,0.11322,0.93229
adamax,63.35,76.1,25.9794,2,43.5003,15,0.11764,0.92708
ftrl,63.4,77.85,29.4637,2,435.0031,14,0.31265,0.86979
nadam,63.4,78.25,29.5197,2,130.5009,16,0.07277,0.97396
sgd,63.4,76.65,31.208,2,348.0024,14,0.08219,0.96875
rmsprop,63.4,77.4,30.2025,2,348.0024,15,0.0365,0.98438
adadelta,63.4,76.925,31.2807,2,435.0031,4,0.84815,0.45833
adagrad,63.4,77.225,27.2202,2,174.0012,15,0.28347,0.83333
adam,63.4,76.7,29.45,2,348.0024,16,0.09629,0.96875
adamax,63.4,79.45,26.6034,2,87.0006,15,0.12505,0.94271
ftrl,63.4,79.275,27.8212,2,304.5021,15,0.27317,0.89062
nadam,63.4,77.975,31.5784,2,391.5027,16,0.09644,0.97917
sgd,63.4,76.525,28.6946,2,174.0012,15,0.1077,0.96875
rmsprop,63.375,77.45,30.0352,2,348.0024,15,0.06927,0.97917
adadelta,63.375,77.65,28.957,2,435.0031,5,0.74358,0.52083
adagrad,63.35,78.025,27.9988,2,174.0012,14,0.35493,0.8125
adam,63.4,76.05,29.2875,2,391.5027,14,0.11273,0.94792
adamax,63.4,77.8,26.4215,2,87.0006,15,0.09835,0.96354
ftrl,63.4,79.15,26.693,2,87.0006,15,0.26128,0.91146
nadam,63.4,76.575,26.5831,2,43.5003,16,0.07172,0.95833
sgd,63.4,76.875,28.932,2,391.5027,16,0.1386,0.93229
rmsprop,63.4,78.15,27.6842,2,217.5015,16,0.0701,0.97396
adadelta,63.4,78.15,25.9607,2,130.5009,3,1.05797,0.30729
adagrad,63.4,75.875,28.4134,2,304.5021,14,0.34611,0.80208
adam,63.4,76.65,26.9958,2,174.0012,16,0.07575,0.96875
adamax,63.4,78.4,25.0481,2,43.5003,16,0.10898,0.96354
ftrl,63.4,79.375,26.3184,2,174.0012,16,0.21334,0.96354
nadam,63.4,80.9,29.4576,2,435.0031,16,0.10986,0.97396
sgd,63.4,78.9,25.8753,2,43.5003,16,0.06955,0.97917
rmsprop,63.3,77.625,27.1304,2,130.5009,16,0.19206,0.96354
adadelta,63.3,78.05,28.9051,2,348.0024,9,0.81215,0.54167
adagrad,63.3,76.775,28.8025,2,435.0031,12,0.23028,0.88021
adam,63.3,78.6,24.9331,2,43.5003,16,0.05369,0.97917
adamax,63.3,78.95,27.6529,2,217.5015,16,0.14693,0.93229
ftrl,63.3,77.925,29.115,2,391.5027,16,0.29406,0.9375
nadam,63.35,79.025,29.6878,2,435.0031,15,0.10932,0.95833
sgd,63.5,77.425,27.1523,2,348.0024,16,0.08257,0.97396
rmsprop,63.4,77.95,28.6371,2,261.0018,16,0.12715,0.96875
adadelta,63.4,77.025,28.5555,2,304.5021,10,0.7101,0.66146
adagrad,63.3,79.05,26.4192,2,217.5015,16,0.29197,0.86458
adam,63.4,78.975,29.9474,2,435.0031,16,0.12568,0.93229
adamax,63.325,78.625,25.5255,2,217.5015,16,0.11095,0.97396
ftrl,63.3,77.9,29.4891,2,435.0031,16,0.27108,0.90104
nadam,63.2,76.425,27.0457,2,261.0018,16,0.06335,0.96875
sgd,63.2,77.75,26.1364,2,217.5015,16,0.06911,0.97917
rmsprop,63.2,77.225,29.2603,2,348.0024,16,0.09911,0.95833
adadelta,63.2,78.0,25.3046,2,87.0006,5,0.96708,0.36458
adagrad,63.2,76.525,26.5806,2,130.5009,13,0.27043,0.88021
adam,63.2,79.075,25.9918,2,87.0006,16,0.08186,0.97396
adamax,63.2,78.075,27.4556,2,261.0018,14,0.16787,0.94271
ftrl,63.2,76.675,30.6143,2,304.5021,16,0.33062,0.86979
nadam,63.2,78.275,28.0164,2,130.5009,15,0.09705,0.95833
sgd,63.2,78.625,29.8725,2,304.5021,15,0.1279,0.94792
rmsprop,63.25,78.4,28.1505,2,261.0018,16,0.0239,0.98958
adadelta,63.2,77.3,26.4845,2,130.5009,5,0.91142,0.41146
adagrad,63.2,80.075,30.2898,2,391.5027,13,0.3215,0.82812
adam,63.2,80.125,25.395,2,43.5003,16,0.03803,0.99479
adamax,63.2,79.025,28.2392,2,217.5015,16,0.11544,0.96875
ftrl,63.2,76.875,30.8437,2,304.5021,15,0.29661,0.91667
nadam,63.2,77.7,28.1119,2,130.5009,16,0.04202,0.98958
sgd,63.175,75.35,28.9335,2,391.5027,15,0.15511,0.92708
rmsprop,63.175,79.375,26.2668,2,261.0018,16,0.09286,0.96354
adadelta,63.2,78.3,23.9732,2,130.5009,8,0.75086,0.50521
adagrad,63.2,79.125,26.9611,2,261.0018,15,0.30894,0.91146
adam,63.2,78.55,26.5853,2,217.5015,16,0.10041,0.95312
adamax,63.3,77.9,27.0362,2,130.5009,16,0.13595,0.95833
ftrl,63.2,78.075,26.5218,2,130.5009,15,0.21164,0.95833
nadam,63.2,78.125,29.1389,2,348.0024,16,0.08148,0.96875
sgd,63.2,77.025,27.4231,2,174.0012,16,0.08976,0.97917
rmsprop,63.125,78.75,26.9522,2,217.5015,16,0.02315,0.98958
adagrad,75.45,58.025,38.2074,2,261.0018,12,0.29534,0.86458
adam,61.45,50.775,43.563,2,261.0018,16,0.07703,0.97396
adamax,66.35,56.65,35.3024,2,391.5027,16,0.20171,0.92188
ftrl,73.85,57.175,34.1242,2,304.5021,16,0.29193,0.89062
nadam,67.9,55.4,30.3552,2,174.0012,15,0.08846,0.97917
sgd,64.1,31.4,42.2484,2,391.5027,16,0.07583,0.97396
