optimizer,cpu,memory,time,epochs,predictions,dataset,loss,accuracy
adamax,49.35,32.025,38.8994,2,87.0006,16,0.11134,0.96875
ftrl,53.425,53.0,35.4855,2,43.5003,16,0.21425,0.94792
nadam,52.875,56.875,34.5606,2,304.5021,15,0.10288,0.94271
sgd,43.15,43.925,31.5305,2,87.0006,16,0.07823,0.96875
rmsprop,47.375,30.025,40.8112,2,217.5015,16,0.06156,0.97917
adadelta,52.125,54.75,34.7537,2,130.5009,8,0.63257,0.63542
adagrad,52.075,48.975,45.3728,2,348.0024,13,0.39785,0.83333
adam,42.6,44.275,42.2621,2,435.0031,15,0.10291,0.95833
adamax,48.6,56.125,36.8994,2,304.5021,16,0.11689,0.95833
ftrl,49.9,56.025,39.9157,2,87.0006,15,0.25966,0.92188
nadam,42.525,57.125,28.3859,2,87.0006,16,0.10357,0.96875
sgd,46.3,30.8,47.2932,2,217.5015,16,0.06576,0.96875
rmsprop,48.6,61.2,30.7273,2,261.0018,16,0.09143,0.97396
adadelta,49.8,50.425,32.4913,2,87.0006,9,0.76627,0.57812
adagrad,50.15,62.0,33.2825,2,348.0024,10,0.33011,0.88542
adam,45.525,60.05,35.5643,2,261.0018,16,0.05587,0.98958
adamax,51.625,57.65,37.262,2,435.0031,14,0.20245,0.92188
ftrl,44.925,35.3,35.8299,2,348.0024,16,0.29882,0.84896
nadam,40.275,44.8,37.0771,2,304.5021,14,0.12549,0.9375
sgd,47.275,43.075,41.1632,2,348.0024,16,0.12527,0.94271
rmsprop,46.85,46.95,43.2812,2,435.0031,16,0.10839,0.96354
adadelta,49.7,54.325,30.3901,2,87.0006,8,0.8873,0.45833
adagrad,51.35,34.45,40.7187,2,130.5009,16,0.25209,0.90625
adam,49.825,61.175,33.849,2,130.5009,15,0.04255,0.99479
adamax,51.975,24.975,32.4159,2,43.5003,14,0.14715,0.94792
ftrl,46.325,51.9,38.0938,2,174.0012,15,0.23598,0.94792
nadam,40.15,60.925,37.594,2,435.0031,16,0.07378,0.97917
sgd,52.075,50.875,37.9629,2,130.5009,16,0.06271,0.97396
rmsprop,49.05,27.825,42.5839,2,391.5027,15,0.12784,0.95833
adadelta,48.525,43.45,30.4728,2,43.5003,7,0.85277,0.41146
adagrad,50.525,59.15,31.2084,2,43.5003,15,0.21612,0.93229
adam,52.1,55.625,31.75,2,217.5015,15,0.07759,0.97917
adamax,45.725,56.05,33.4483,2,174.0012,16,0.14755,0.94271
ftrl,44.325,43.1,44.4771,2,435.0031,15,0.30288,0.875
nadam,45.975,54.25,43.4838,2,174.0012,15,0.04991,0.97917
sgd,42.375,38.725,41.513,2,435.0031,15,0.14355,0.92188
rmsprop,40.975,52.3,35.0994,2,43.5003,15,0.15331,0.96354
adadelta,49.1,62.025,33.4424,2,130.5009,10,0.79045,0.53125
adagrad,49.75,35.0,33.1418,2,130.5009,13,0.36597,0.76562
adam,44.2,52.125,32.9718,2,304.5021,16,0.09631,0.97396
adamax,49.85,23.1,40.4219,2,261.0018,16,0.14679,0.95312
ftrl,40.075,44.95,42.0508,2,174.0012,16,0.27736,0.9375
nadam,42.225,52.025,31.4632,2,87.0006,16,0.06668,0.97917
sgd,40.575,52.225,35.9828,2,217.5015,16,0.08828,0.96354
rmsprop,43.025,57.725,39.2795,2,391.5027,16,0.03851,0.97917
adadelta,36.575,48.3,43.2063,2,348.0024,13,0.53923,0.69792
adagrad,43.7,58.675,29.7461,2,87.0006,15,0.28503,0.85417
adam,42.0,58.4,29.9402,2,130.5009,16,0.07714,0.95833
adamax,47.275,48.25,35.7943,2,174.0012,16,0.1713,0.92708
ftrl,46.125,51.075,34.621,2,391.5027,16,0.27106,0.93229
nadam,46.475,47.075,39.1851,2,217.5015,16,0.10314,0.95312
sgd,50.4,26.575,41.7364,2,348.0024,14,0.12309,0.93229
rmsprop,46.6,50.35,39.3531,2,348.0024,16,0.12317,0.9375
adadelta,32.625,46.3,40.9042,2,261.0018,12,0.72956,0.53646
adagrad,42.775,43.075,41.1456,2,217.5015,15,0.27175,0.89062
adam,30.975,51.1,32.4134,2,261.0018,15,0.07541,0.95833
adamax,47.65,29.1,46.3239,2,348.0024,16,0.17928,0.93229
ftrl,41.0,44.725,43.2584,2,174.0012,15,0.21744,0.95833
nadam,44.15,45.0,49.7192,2,304.5021,16,0.08611,0.98438
sgd,50.625,46.55,42.9031,2,435.0031,16,0.11653,0.9375
rmsprop,50.925,52.6,38.2296,2,87.0006,16,0.04084,0.98958
adadelta,37.575,54.825,36.1488,2,435.0031,7,0.92234,0.33854
adagrad,49.0,37.7,32.853,2,217.5015,15,0.29802,0.84375
adam,37.225,53.1,39.7546,2,174.0012,16,0.12115,0.94792
adamax,47.225,50.5,38.4401,2,217.5015,15,0.14607,0.94271
ftrl,39.225,43.325,35.9324,2,217.5015,15,0.20554,0.94792
nadam,41.675,31.85,39.7544,2,304.5021,16,0.11641,0.94792
sgd,34.375,55.925,44.5226,2,348.0024,15,0.08953,0.96875
rmsprop,49.2,46.875,39.2068,2,217.5015,16,0.13141,0.94792
adadelta,37.475,56.025,30.9082,2,43.5003,7,0.65534,0.61979
adagrad,52.6,55.325,38.2492,2,217.5015,16,0.2426,0.92188
adam,47.425,43.2,38.013,2,43.5003,15,0.07035,0.97917
adamax,39.975,42.95,37.9232,2,174.0012,16,0.0982,0.95312
ftrl,43.75,56.325,33.8375,2,130.5009,16,0.2118,0.97917
nadam,42.825,34.625,41.7877,2,261.0018,16,0.08053,0.96875
sgd,47.975,59.375,36.5038,2,391.5027,14,0.08984,0.95312
rmsprop,43.6,47.725,39.1601,2,261.0018,16,0.10581,0.96875
adadelta,49.95,56.475,37.8494,2,174.0012,10,0.77228,0.54167
adagrad,33.775,60.925,35.0119,2,435.0031,12,0.30042,0.84896
adam,52.775,49.175,43.4385,2,348.0024,14,0.07937,0.97396
adamax,48.975,41.675,37.8553,2,348.0024,16,0.20671,0.90625
ftrl,45.125,49.775,50.5303,2,217.5015,16,0.27561,0.89583
nadam,45.525,59.8,33.4246,2,87.0006,16,0.08694,0.97396
sgd,42.925,48.35,30.2376,2,87.0006,16,0.06622,0.97917
rmsprop,47.1,39.175,31.4235,2,130.5009,16,0.03238,0.97396
adadelta,46.775,51.6,43.4014,2,304.5021,11,0.71585,0.61458
adagrad,49.2,31.75,38.4328,2,261.0018,14,0.26467,0.85938
adam,41.825,43.4,31.6664,2,87.0006,15,0.06633,0.96875
adamax,42.1,50.125,33.5181,2,43.5003,15,0.10021,0.97396
ftrl,43.975,59.8,34.7691,2,130.5009,14,0.23426,0.92188
nadam,50.625,36.825,37.207,2,43.5003,16,0.10479,0.97396
sgd,50.45,56.15,35.1797,2,261.0018,16,0.09936,0.95312
rmsprop,46.35,57.55,38.3243,2,217.5015,16,0.12023,0.94792
adadelta,46.85,56.975,33.9074,2,130.5009,4,0.97988,0.35938
adagrad,46.8,49.925,33.6863,2,87.0006,15,0.30677,0.85417
adam,43.975,49.15,40.3193,2,435.0031,15,0.12027,0.96354
adamax,41.625,50.475,36.0769,2,87.0006,15,0.14366,0.95312
ftrl,46.5,55.825,35.7051,2,174.0012,16,0.25506,0.94271
nadam,51.55,53.725,34.2273,2,130.5009,16,0.07328,0.95833
sgd,44.875,46.525,40.2597,2,348.0024,15,0.12216,0.96354
rmsprop,52.875,28.275,39.623,2,217.5015,15,0.11386,0.96354
adadelta,52.425,48.325,36.5257,2,217.5015,4,1.08397,0.26562
adagrad,47.05,57.7,35.4892,2,435.0031,15,0.32571,0.85938
adam,47.375,32.575,33.9819,2,174.0012,16,0.06814,0.97396
adamax,49.6,49.85,44.6135,2,261.0018,16,0.21689,0.91146
ftrl,49.875,50.75,45.814,2,217.5015,16,0.28197,0.91667
nadam,49.225,34.175,37.8048,2,217.5015,16,0.08564,0.97396
sgd,49.375,49.175,41.8746,2,304.5021,16,0.09823,0.96354
rmsprop,45.7,25.475,38.2196,2,261.0018,16,0.09202,0.96354
adadelta,36.625,62.075,35.412,2,391.5027,6,0.77038,0.52083
adagrad,44.025,36.4,40.0335,2,348.0024,15,0.25137,0.93229
adam,41.15,59.825,40.6123,2,348.0024,16,0.09372,0.97917
adamax,41.4,43.45,33.773,2,87.0006,15,0.11901,0.96354
ftrl,45.025,41.975,44.181,2,435.0031,14,0.34198,0.8125
nadam,46.8,46.925,35.3103,2,43.5003,16,0.05959,0.98958
sgd,49.075,53.7,38.5999,2,391.5027,14,0.10407,0.95312
rmsprop,45.4,53.325,35.3851,2,435.0031,16,0.06076,0.96875
adadelta,50.35,52.975,39.8812,2,391.5027,6,0.81161,0.48438
adagrad,45.65,51.025,33.8548,2,174.0012,14,0.28738,0.86979
adam,41.25,51.25,44.6711,2,174.0012,16,0.10564,0.96354
adamax,37.575,48.175,38.9938,2,130.5009,14,0.12023,0.97396
ftrl,35.025,51.875,36.7459,2,174.0012,15,0.27929,0.92188
nadam,52.65,49.1,41.8532,2,304.5021,14,0.09706,0.97396
sgd,50.55,50.35,43.273,2,217.5015,15,0.08384,0.97917
rmsprop,43.825,44.0,37.7994,2,261.0018,16,0.10446,0.96354
adadelta,52.125,25.275,43.935,2,348.0024,7,0.91577,0.39583
adagrad,46.2,28.8,38.9261,2,348.0024,14,0.37189,0.77083
adam,49.125,61.075,37.7856,2,130.5009,14,0.05162,0.97917
adamax,41.25,53.625,35.4727,2,174.0012,15,0.14379,0.94792
ftrl,50.325,34.625,35.734,2,391.5027,14,0.27354,0.89583
nadam,49.725,62.725,38.9585,2,391.5027,15,0.12223,0.95312
sgd,46.55,29.25,31.9475,2,130.5009,14,0.06166,0.98438
rmsprop,35.875,49.975,34.3126,2,217.5015,14,0.02914,0.97917
adadelta,48.775,60.025,34.1526,2,174.0012,11,0.774,0.52604
adagrad,42.975,48.475,49.7027,2,435.0031,15,0.24854,0.86979
adam,52.35,49.925,37.742,2,217.5015,16,0.08612,0.96354
adamax,45.625,57.85,33.1986,2,348.0024,16,0.11872,0.9375
ftrl,49.55,33.225,29.0451,2,43.5003,15,0.20729,0.96354
nadam,50.65,47.825,39.7044,2,304.5021,16,0.08848,0.96875
sgd,49.95,47.775,36.9693,2,174.0012,16,0.0695,0.97917
rmsprop,47.825,33.425,34.6018,2,43.5003,16,0.05485,0.98438
adadelta,52.625,23.475,40.6694,2,391.5027,9,0.73299,0.54688
adagrad,50.675,48.55,44.2129,2,130.5009,15,0.25006,0.93229
adam,52.375,52.025,37.2916,2,435.0031,16,0.14157,0.96354
adamax,41.625,51.6,35.1367,2,304.5021,16,0.15656,0.95833
ftrl,44.575,50.775,45.8697,2,435.0031,16,0.27627,0.90625
nadam,49.275,54.225,34.2333,2,87.0006,16,0.07397,0.98438
sgd,39.25,41.15,45.1288,2,348.0024,16,0.12111,0.94792
rmsprop,46.825,53.025,34.5168,2,174.0012,15,0.0645,0.97396
adadelta,52.2,43.0,42.7933,2,217.5015,11,0.66694,0.60417
adagrad,40.6,55.925,34.4263,2,174.0012,15,0.35885,0.81771
adam,44.4,29.65,33.3375,2,87.0006,16,0.04878,0.98958
adamax,48.0,55.175,35.7702,2,304.5021,16,0.14123,0.92708
ftrl,40.025,61.275,27.7746,2,43.5003,16,0.19484,0.99479
nadam,37.975,47.6,39.9914,2,391.5027,16,0.10641,0.94792
sgd,48.2,30.4,39.4949,2,391.5027,15,0.11073,0.95312
rmsprop,46.675,52.55,39.7385,2,391.5027,16,0.062,0.97917
adadelta,48.85,54.45,32.4727,2,304.5021,5,1.06908,0.38021
adagrad,50.025,49.925,38.7858,2,130.5009,16,0.2629,0.88542
adam,34.825,56.5,31.4054,2,87.0006,14,0.08855,0.97396
adamax,39.775,61.35,34.0074,2,304.5021,15,0.13073,0.96875
ftrl,46.3,55.85,38.7391,2,174.0012,16,0.29576,0.89583
nadam,40.5,32.675,33.7722,2,261.0018,15,0.07031,0.97396
sgd,40.7,56.175,39.6676,2,348.0024,15,0.09981,0.95312
rmsprop,48.6,25.375,35.0204,2,130.5009,16,0.05018,0.98958
adadelta,42.225,52.65,40.0668,2,391.5027,5,0.98175,0.4375
adagrad,51.825,54.55,39.3367,2,435.0031,15,0.24575,0.93229
adam,45.625,24.225,46.8676,2,435.0031,16,0.12181,0.95833
adamax,46.875,50.65,38.6544,2,87.0006,16,0.1009,0.97917
ftrl,45.9,29.1,37.7458,2,304.5021,16,0.28747,0.91667
nadam,41.9,39.95,34.4215,2,43.5003,16,0.06034,0.97917
sgd,32.9,54.525,31.7656,2,87.0006,15,0.07538,0.97396
rmsprop,44.4,37.025,37.1988,2,261.0018,15,0.09028,0.96354
adadelta,45.55,48.775,36.9681,2,217.5015,9,0.74474,0.5
adagrad,40.625,48.375,36.1414,2,304.5021,13,0.35759,0.82812
adam,45.375,26.225,38.4752,2,391.5027,16,0.12621,0.94271
adamax,41.825,49.675,40.1439,2,391.5027,16,0.16693,0.94271
ftrl,49.325,22.275,37.153,2,130.5009,16,0.21959,0.94792
nadam,49.35,55.25,41.9918,2,261.0018,14,0.12303,0.96354
sgd,39.7,49.575,44.0086,2,304.5021,16,0.12746,0.95312
rmsprop,46.225,52.725,36.1735,2,435.0031,16,0.10496,0.95833
adadelta,48.625,35.25,42.7445,2,391.5027,6,0.89721,0.34896
adagrad,48.375,50.575,33.3483,2,87.0006,14,0.37582,0.77604
adam,37.9,52.225,42.166,2,435.0031,16,0.09082,0.96875
adamax,50.1,54.075,31.4901,2,217.5015,15,0.14675,0.94271
ftrl,34.075,56.85,37.6636,2,174.0012,14,0.33617,0.84375
nadam,51.85,49.575,37.2531,2,174.0012,16,0.13034,0.9375
sgd,46.95,30.625,36.5548,2,435.0031,16,0.05215,0.98438
rmsprop,52.0,53.675,40.5541,2,391.5027,16,0.07666,0.95312
adadelta,47.75,56.2,33.8438,2,435.0031,7,0.74081,0.52604
adagrad,45.5,48.35,44.6789,2,87.0006,15,0.26581,0.88021
adam,43.9,46.175,35.6546,2,87.0006,15,0.07437,0.96354
adamax,39.575,50.7,31.78,2,87.0006,15,0.13253,0.95312
ftrl,42.9,61.425,38.1947,2,217.5015,15,0.27825,0.92188
nadam,45.9,61.675,34.3814,2,261.0018,15,0.07451,0.97396
sgd,51.4,55.025,37.5521,2,435.0031,13,0.13669,0.92708
rmsprop,37.45,57.95,41.5674,2,391.5027,16,0.15377,0.94271
adadelta,53.1,30.45,35.4306,2,261.0018,9,0.58699,0.61458
adagrad,50.725,43.725,35.3544,2,87.0006,16,0.23919,0.89583
adam,43.775,52.8,33.6086,2,43.5003,16,0.0943,0.94792
adamax,50.95,57.95,43.1094,2,348.0024,15,0.17503,0.93229
ftrl,44.0,61.75,39.0445,2,217.5015,16,0.2716,0.92708
nadam,44.5,55.75,41.1325,2,435.0031,16,0.08525,0.97396
sgd,50.875,50.25,42.3739,2,304.5021,16,0.1092,0.96354
rmsprop,47.075,29.575,41.6651,2,217.5015,15,0.2016,0.92188
adadelta,39.15,49.05,41.5204,2,391.5027,11,0.85844,0.5
adagrad,45.2,51.95,42.8044,2,391.5027,12,0.31185,0.88542
adam,43.725,29.6,34.5851,2,130.5009,16,0.06811,0.97396
adamax,49.225,31.175,35.9099,2,348.0024,16,0.18016,0.96354
ftrl,48.05,51.6,35.8276,2,435.0031,15,0.31095,0.91667
nadam,47.275,55.925,37.004,2,261.0018,15,0.08235,0.96354
sgd,46.35,57.8,39.7309,2,435.0031,15,0.10012,0.96875
rmsprop,51.35,24.0,48.0556,2,217.5015,15,0.12209,0.96354
adadelta,49.9,47.025,37.2044,2,261.0018,11,0.70022,0.5625
adagrad,39.9,52.975,37.3286,2,261.0018,12,0.31334,0.85417
adam,43.25,50.1,41.9291,2,217.5015,15,0.10452,0.97396
adamax,39.65,48.7,38.8635,2,87.0006,16,0.12875,0.96354
ftrl,50.675,52.825,35.2626,2,43.5003,16,0.20226,0.96354
nadam,48.675,21.225,39.8456,2,217.5015,16,0.13679,0.92708
sgd,48.675,53.2,33.6756,2,435.0031,16,0.10015,0.96354
rmsprop,48.8,24.825,34.2421,2,130.5009,16,0.07725,0.96875
adadelta,51.35,51.45,40.8614,2,348.0024,5,0.88431,0.35938
adagrad,33.3,54.0,42.4805,2,348.0024,15,0.35513,0.85938
adam,45.325,61.5,33.6129,2,87.0006,16,0.04451,0.98438
adamax,48.9,55.85,32.0611,2,174.0012,16,0.182,0.91667
ftrl,49.175,36.0,34.2281,2,130.5009,16,0.22744,0.93229
nadam,36.5,56.65,43.1106,2,391.5027,15,0.19059,0.89583
sgd,41.175,44.0,38.078,2,217.5015,16,0.07033,0.97396
rmsprop,45.55,58.0,32.0054,2,87.0006,15,0.10534,0.97917
adadelta,42.275,50.95,30.9971,2,87.0006,7,0.81479,0.45312
adagrad,51.075,61.05,48.3844,2,435.0031,16,0.24001,0.89583
adam,43.2,49.95,33.7474,2,130.5009,16,0.07465,0.97396
adamax,43.825,35.6,40.7792,2,174.0012,15,0.11135,0.94271
ftrl,43.85,63.375,29.9819,2,43.5003,15,0.23013,0.9375
nadam,52.3,28.4,44.9939,2,261.0018,16,0.06639,0.98438
sgd,50.25,51.55,37.8415,2,174.0012,16,0.07205,0.96875
rmsprop,42.9,32.525,36.1347,2,217.5015,15,0.08073,0.96875
adadelta,51.35,49.975,30.4702,2,43.5003,11,0.80191,0.5
adagrad,46.1,56.125,35.1838,2,261.0018,15,0.32237,0.83333
adam,31.4,53.125,34.7126,2,174.0012,16,0.06471,0.97396
adamax,39.675,57.675,33.8232,2,87.0006,16,0.07691,0.97396
ftrl,47.525,61.5,33.7221,2,348.0024,16,0.32849,0.86979
nadam,45.4,44.55,37.1654,2,217.5015,14,0.12829,0.94271
sgd,40.35,46.275,42.3662,2,348.0024,15,0.09609,0.98438
rmsprop,52.075,61.5,32.4938,2,261.0018,14,0.13451,0.95833
adadelta,45.775,55.275,38.383,2,174.0012,9,0.84847,0.45833
adagrad,46.65,40.65,38.1894,2,174.0012,14,0.30417,0.8125
adam,35.7,58.4,32.7712,2,348.0024,16,0.13133,0.95312
adamax,51.475,52.75,39.5301,2,435.0031,16,0.17552,0.92708
ftrl,36.25,55.275,41.9556,2,391.5027,15,0.29625,0.89583
nadam,49.275,55.8,38.9257,2,304.5021,15,0.11138,0.96875
sgd,50.8,63.375,33.323,2,217.5015,13,0.13943,0.9375
rmsprop,50.9,46.3,38.6244,2,435.0031,16,0.15831,0.94792
adadelta,42.4,49.925,34.5276,2,261.0018,7,1.07062,0.52083
adagrad,47.35,60.575,30.0326,2,130.5009,16,0.36559,0.85417
adam,49.325,55.9,41.178,2,391.5027,16,0.09399,0.97396
adamax,42.675,33.8,37.3189,2,391.5027,16,0.14459,0.94271
ftrl,48.975,52.75,34.0234,2,304.5021,16,0.30073,0.90625
nadam,42.65,35.225,37.1671,2,87.0006,15,0.04518,0.99479
sgd,35.0,56.15,35.9791,2,435.0031,16,0.07188,0.97396
rmsprop,50.6,31.075,40.331,2,261.0018,16,0.06578,0.97917
adadelta,33.775,57.975,29.2064,2,43.5003,7,1.23191,0.32812
adagrad,39.925,51.1,40.6664,2,174.0012,14,0.2618,0.90625
adam,41.125,49.475,32.6714,2,43.5003,16,0.06784,0.97396
adamax,52.275,55.425,39.0777,2,174.0012,14,0.13663,0.9375
ftrl,49.75,59.15,37.8632,2,174.0012,16,0.26265,0.89583
nadam,34.85,55.75,34.9874,2,130.5009,16,0.07133,0.97917
sgd,52.525,46.7,42.2333,2,435.0031,16,0.07974,0.96354
rmsprop,44.25,37.35,43.8114,2,391.5027,15,0.11025,0.95312
adadelta,45.0,49.35,33.7332,2,261.0018,10,0.68504,0.57812
adagrad,43.25,45.775,34.4102,2,130.5009,16,0.25736,0.875
adam,52.35,61.125,41.2082,2,435.0031,15,0.1478,0.91667
adamax,52.175,36.075,36.5455,2,217.5015,16,0.20801,0.90104
ftrl,50.95,56.6,42.3472,2,391.5027,15,0.22742,0.93229
nadam,49.275,29.575,38.8544,2,261.0018,16,0.08558,0.96354
sgd,46.6,47.375,34.7246,2,217.5015,15,0.13346,0.94792
rmsprop,45.75,38.575,42.8,2,391.5027,15,0.08692,0.95833
adadelta,48.5,31.65,37.4604,2,87.0006,11,0.66366,0.64062
adagrad,51.275,61.9,31.701,2,348.0024,16,0.27812,0.84375
adam,53.1,51.65,33.1764,2,217.5015,14,0.09292,0.95833
adamax,52.325,49.15,36.7635,2,43.5003,15,0.1284,0.95312
ftrl,53.125,49.4,39.7838,2,43.5003,16,0.23291,0.93229
nadam,49.2,40.3,36.8139,2,348.0024,16,0.11038,0.95833
sgd,47.725,56.325,31.1865,2,174.0012,14,0.09554,0.97396
rmsprop,38.8,54.05,44.0406,2,130.5009,16,0.10416,0.96875
adadelta,38.175,58.55,34.7422,2,391.5027,7,0.82601,0.42708
adagrad,40.3,55.025,37.9106,2,261.0018,14,0.32453,0.84896
adam,48.1,52.6,40.6213,2,304.5021,16,0.09618,0.98958
adamax,35.825,48.8,30.7609,2,43.5003,16,0.11522,0.96354
ftrl,45.4,54.975,35.7934,2,435.0031,15,0.28223,0.86979
nadam,41.4,51.225,31.2222,2,43.5003,15,0.09629,0.96875
sgd,47.875,36.775,37.9085,2,87.0006,16,0.06623,0.98438
rmsprop,44.325,54.625,41.8802,2,435.0031,16,0.15001,0.95312
adadelta,43.825,52.1,40.4667,2,130.5009,11,0.62505,0.67708
adagrad,45.275,29.975,39.7406,2,348.0024,15,0.28209,0.91146
adam,46.9,45.675,40.4318,2,43.5003,14,0.06423,0.97396
adamax,31.725,55.925,35.2586,2,174.0012,16,0.11649,0.96875
ftrl,45.1,53.35,40.0469,2,348.0024,16,0.28287,0.90104
nadam,51.95,51.325,40.2053,2,217.5015,16,0.10222,0.96875
sgd,42.55,48.025,39.1047,2,391.5027,16,0.12156,0.96354
rmsprop,33.95,49.45,39.0094,2,261.0018,16,0.13386,0.96354
adadelta,37.125,53.825,37.8843,2,130.5009,8,0.60527,0.66667
adagrad,38.425,57.0,39.2415,2,304.5021,13,0.2992,0.82292
adam,51.55,53.275,37.3014,2,261.0018,16,0.11277,0.93229
adamax,49.8,46.875,37.6838,2,174.0012,15,0.16455,0.90625
ftrl,46.85,37.325,34.4883,2,391.5027,16,0.29571,0.91146
nadam,48.0,52.55,36.4503,2,261.0018,15,0.13501,0.94792
sgd,49.05,59.65,28.7484,2,43.5003,15,0.08175,0.96875
rmsprop,42.6,39.4,36.3812,2,261.0018,16,0.04723,0.97396
adadelta,48.6,54.475,40.9461,2,435.0031,9,0.72845,0.53125
adagrad,49.9,54.9,34.7314,2,217.5015,14,0.26296,0.91146
adam,46.45,61.05,36.7117,2,435.0031,15,0.06657,0.97917
adamax,44.975,50.725,35.134,2,87.0006,15,0.12421,0.94271
ftrl,40.0,52.225,37.545,2,174.0012,16,0.26694,0.89062
nadam,51.975,28.775,44.1826,2,174.0012,15,0.10675,0.95833
sgd,50.525,48.25,44.1903,2,304.5021,16,0.08948,0.97396
rmsprop,39.15,48.625,34.0895,2,87.0006,16,0.03932,0.98438
adadelta,38.5,57.575,34.6767,2,174.0012,4,1.08788,0.4375
adagrad,50.525,62.375,37.6074,2,130.5009,14,0.25955,0.91146
adam,48.825,49.225,36.552,2,261.0018,16,0.10487,0.94792
adamax,43.7,46.6,35.5695,2,43.5003,15,0.10964,0.97396
ftrl,42.45,53.525,31.8232,2,87.0006,16,0.23808,0.94792
nadam,28.725,51.425,38.5463,2,261.0018,16,0.05939,0.97917
sgd,38.2,50.675,37.6277,2,130.5009,16,0.08436,0.97396
rmsprop,44.625,54.775,40.4327,2,261.0018,16,0.07127,0.98438
adadelta,39.95,56.025,35.8355,2,304.5021,8,1.02897,0.42188
adagrad,48.425,30.225,35.2317,2,87.0006,16,0.22819,0.91667
adam,44.75,18.875,43.0134,2,391.5027,16,0.09751,0.97917
adamax,34.375,48.4,35.3998,2,304.5021,16,0.14119,0.95312
ftrl,42.15,55.4,35.9095,2,261.0018,16,0.21888,0.96354
nadam,42.65,27.075,43.5047,2,435.0031,16,0.10411,0.96875
sgd,49.0,28.875,34.6295,2,174.0012,15,0.07179,0.96875
rmsprop,46.225,54.775,31.7962,2,87.0006,16,0.10973,0.96354
adadelta,48.675,53.95,33.96,2,174.0012,5,0.88145,0.40625
adagrad,32.175,52.125,37.9378,2,435.0031,14,0.337,0.86458
adam,46.8,55.3,33.6335,2,87.0006,16,0.06427,0.97917
adamax,51.325,55.1,36.7453,2,261.0018,16,0.12139,0.96875
ftrl,48.5,45.05,40.2628,2,174.0012,15,0.2832,0.89583
nadam,51.525,51.2,46.4417,2,130.5009,16,0.08681,0.97917
sgd,49.3,55.7,42.8659,2,348.0024,15,0.1057,0.94271
rmsprop,41.225,51.925,32.5517,2,130.5009,15,0.04381,0.99479
adadelta,43.9,41.775,42.2949,2,43.5003,5,0.82293,0.49479
adagrad,46.25,27.625,34.3753,2,43.5003,15,0.20764,0.91146
adam,40.975,48.05,34.2874,2,43.5003,15,0.05921,0.98958
adamax,49.55,50.325,32.2077,2,87.0006,16,0.11708,0.95312
ftrl,51.15,49.575,39.828,2,261.0018,16,0.31148,0.84896
nadam,43.425,25.475,36.8165,2,87.0006,15,0.06235,0.97917
sgd,51.875,44.175,31.7194,2,261.0018,16,0.0946,0.96354
rmsprop,50.775,27.825,42.9079,2,435.0031,16,0.09327,0.97396
adadelta,37.9,47.525,30.7311,2,174.0012,10,0.84242,0.48958
adagrad,43.075,51.075,38.2735,2,261.0018,15,0.37767,0.82812
adam,52.525,57.375,35.8329,2,130.5009,15,0.05115,0.98958
adamax,41.225,26.3,43.1898,2,348.0024,14,0.1782,0.93229
ftrl,45.45,53.175,39.0539,2,348.0024,16,0.27861,0.90104
nadam,40.925,62.975,33.1382,2,304.5021,16,0.0902,0.97396
sgd,49.225,51.675,34.3416,2,87.0006,14,0.08557,0.97396
rmsprop,41.325,52.85,39.4538,2,348.0024,14,0.18586,0.95833
adadelta,45.875,24.775,42.9415,2,391.5027,6,0.87046,0.38021
adagrad,52.1,48.05,35.2218,2,43.5003,15,0.2736,0.89583
adam,41.875,55.925,37.6956,2,435.0031,16,0.07906,0.97917
adamax,46.9,27.575,42.5959,2,261.0018,16,0.13248,0.94792
ftrl,40.05,57.275,31.725,2,174.0012,16,0.24776,0.90625
nadam,35.35,63.675,28.3054,2,87.0006,15,0.05401,0.97917
sgd,45.1,65.7,29.6153,2,43.5003,16,0.07771,0.97396
rmsprop,46.425,33.675,30.7977,2,87.0006,15,0.14908,0.95833
adadelta,50.15,51.075,45.4122,2,304.5021,9,0.79341,0.51562
adagrad,41.425,49.975,45.6829,2,217.5015,16,0.19994,0.94271
adam,40.875,52.275,33.1046,2,348.0024,16,0.06034,0.97917
adamax,50.925,60.525,36.1712,2,348.0024,16,0.19567,0.92708
ftrl,49.5,51.55,42.9838,2,391.5027,15,0.27258,0.89062
nadam,46.4,25.725,44.2639,2,261.0018,14,0.10394,0.94792
sgd,44.775,41.875,37.464,2,348.0024,16,0.108,0.96354
rmsprop,48.225,52.975,33.5506,2,130.5009,13,0.11687,0.95312
adadelta,49.225,28.075,39.0054,2,217.5015,3,1.11643,0.38021
adagrad,51.5,52.175,38.2917,2,174.0012,14,0.36613,0.83333
adam,50.75,49.925,38.0469,2,130.5009,15,0.06095,0.97917
adamax,51.75,59.6,36.2026,2,304.5021,15,0.14643,0.93229
ftrl,39.85,46.05,41.0932,2,391.5027,15,0.31047,0.875
nadam,41.35,35.075,38.0559,2,174.0012,15,0.08903,0.96354
sgd,41.5,53.95,42.1647,2,130.5009,16,0.08678,0.96875
rmsprop,51.25,29.375,40.7712,2,217.5015,16,0.06322,0.97396
adadelta,48.65,48.55,42.5623,2,435.0031,5,1.05041,0.28125
adagrad,42.625,49.825,34.7419,2,217.5015,15,0.24437,0.85417
